OrderID,Date,Year,Month,Quarter,DayOfWeek,Category,Product,Region,CustomerSegment,PaymentMethod,UnitPrice,Quantity,Discount,TotalSales,Profit,ProfitMargin
ORD12451,2023-06-28,2023,6,Q2,Wednesday,Food & Beverages,Snacks,South,New,Net Banking,82.59,2,0.15,140.4,25.41,0.181
ORD12452,2023-06-28,2023,6,Q2,Wednesday,Clothing,Jacket,East,Premium,Cash,2896.98,1,0.1,2607.28,357.2,0.137
ORD12453,2023-06-28,2023,6,Q2,Wednesday,Electronics,Tablet,West,New,Cash,24372.59,2,0.15,41433.4,5013.44,0.121
ORD12454,2023-06-28,2023,6,Q2,Wednesday,Clothing,Jeans,West,Premium,Debit Card,1794.1,4,0.2,5741.12,1159.71,0.202
ORD12455,2023-06-28,2023,6,Q2,Wednesday,Electronics,Smartwatch,East,Premium,Net Banking,8182.94,2,0.0,16365.88,4451.52,0.272
ORD12456,2023-06-28,2023,6,Q2,Wednesday,Home & Garden,Vase,North,Regular,Cash,385.82,5,0.15,1639.73,547.67,0.334
ORD12457,2023-06-28,2023,6,Q2,Wednesday,Sports,Resistance Band,North,Regular,Net Banking,483.47,2,0.05,918.59,212.19,0.231
ORD12458,2023-06-29,2023,6,Q2,Thursday,Clothing,Dress,South,Regular,UPI,2029.12,2,0.0,4058.24,1233.7,0.304
ORD12459,2023-06-29,2023,6,Q2,Thursday,Clothing,Shoes,Central,Premium,Credit Card,2434.23,1,0.05,2312.52,400.07,0.173
ORD12460,2023-06-30,2023,6,Q2,Friday,Clothing,Dress,East,Regular,Net Banking,2067.81,4,0.15,7030.55,1863.1,0.265
ORD12461,2023-06-30,2023,6,Q2,Friday,Sports,Resistance Band,South,Regular,Credit Card,521.02,4,0.0,2084.08,275.1,0.132
ORD12462,2023-06-30,2023,6,Q2,Friday,Electronics,Smartphone,East,Premium,Credit Card,31224.46,1,0.2,24979.57,7593.79,0.304
ORD12463,2023-07-01,2023,7,Q3,Saturday,Sports,Dumbbells,North,Regular,UPI,2682.45,5,0.0,13412.25,1824.07,0.136
ORD12464,2023-07-01,2023,7,Q3,Saturday,Sports,Water Bottle,West,New,Net Banking,350.98,4,0.1,1263.53,214.8,0.17
ORD12465,2023-07-01,2023,7,Q3,Saturday,Sports,Resistance Band,East,New,Debit Card,474.39,3,0.05,1352.01,397.49,0.294
ORD12466,2023-07-01,2023,7,Q3,Saturday,Food & Beverages,Energy Drink,South,Regular,Net Banking,113.79,4,0.0,455.16,119.25,0.262
ORD12467,2023-07-01,2023,7,Q3,Saturday,Home & Garden,Chair,North,Regular,Credit Card,5403.14,4,0.2,17290.05,5515.53,0.319
ORD12468,2023-07-01,2023,7,Q3,Saturday,Food & Beverages,Snacks,West,New,Credit Card,82.23,4,0.0,328.92,82.23,0.25
ORD12469,2023-07-01,2023,7,Q3,Saturday,Sports,Resistance Band,North,Premium,Credit Card,506.44,5,0.0,2532.2,686.23,0.271
ORD12470,2023-07-02,2023,7,Q3,Sunday,Food & Beverages,Tea,Central,Regular,Credit Card,161.11,1,0.0,161.11,45.27,0.281
ORD12471,2023-07-02,2023,7,Q3,Sunday,Clothing,Shoes,Central,New,UPI,2486.86,2,0.0,4973.72,706.27,0.142
ORD12472,2023-07-02,2023,7,Q3,Sunday,Electronics,Laptop,South,Premium,UPI,70457.71,3,0.0,211373.13,27901.25,0.132
ORD12473,2023-07-02,2023,7,Q3,Sunday,Sports,Dumbbells,Central,Regular,Credit Card,2720.13,5,0.0,13600.65,2624.93,0.193
ORD12474,2023-07-02,2023,7,Q3,Sunday,Sports,Water Bottle,North,Regular,Net Banking,405.51,2,0.05,770.47,226.52,0.294
ORD12475,2023-07-02,2023,7,Q3,Sunday,Home & Garden,Chair,North,Regular,Cash,5286.21,1,0.1,4757.59,1517.67,0.319
ORD12476,2023-07-03,2023,7,Q3,Monday,Electronics,Smartphone,South,Regular,Debit Card,34141.85,4,0.15,116082.29,15903.27,0.137
ORD12477,2023-07-03,2023,7,Q3,Monday,Clothing,T-Shirt,West,Premium,Cash,526.94,5,0.2,2107.76,598.6,0.284
ORD12478,2023-07-03,2023,7,Q3,Monday,Clothing,T-Shirt,Central,New,Credit Card,602.07,2,0.0,1204.14,211.93,0.176
ORD12479,2023-07-04,2023,7,Q3,Tuesday,Electronics,Laptop,West,Regular,Debit Card,77339.62,4,0.05,293890.56,35854.65,0.122
ORD12480,2023-07-04,2023,7,Q3,Tuesday,Clothing,T-Shirt,Central,New,Credit Card,585.13,3,0.0,1755.39,484.49,0.276
ORD12481,2023-07-04,2023,7,Q3,Tuesday,Home & Garden,Table Lamp,East,New,Net Banking,1373.49,3,0.15,3502.4,830.07,0.237
ORD12482,2023-07-04,2023,7,Q3,Tuesday,Home & Garden,Table Lamp,Central,New,Debit Card,1272.23,3,0.0,3816.69,1278.59,0.335
ORD12483,2023-07-04,2023,7,Q3,Tuesday,Electronics,Headphones,South,Premium,Cash,4135.42,4,0.1,14887.51,2218.24,0.149
ORD12484,2023-07-05,2023,7,Q3,Wednesday,Food & Beverages,Tea,North,New,Debit Card,176.3,1,0.1,158.67,50.14,0.316
ORD12485,2023-07-05,2023,7,Q3,Wednesday,Home & Garden,Curtains,Central,Regular,Debit Card,864.92,4,0.2,2767.74,379.18,0.137
ORD12486,2023-07-05,2023,7,Q3,Wednesday,Food & Beverages,Tea,North,Premium,Credit Card,167.54,1,0.0,167.54,41.21,0.246
ORD12487,2023-07-05,2023,7,Q3,Wednesday,Sports,Water Bottle,Central,Regular,UPI,380.08,1,0.15,323.07,64.94,0.201
ORD12488,2023-07-05,2023,7,Q3,Wednesday,Electronics,Smartwatch,East,Regular,Debit Card,8153.15,3,0.15,20790.53,3430.44,0.165
ORD12489,2023-07-05,2023,7,Q3,Wednesday,Sports,Running Shoes,South,Regular,Net Banking,3324.16,1,0.05,3157.95,985.28,0.312
ORD12490,2023-07-06,2023,7,Q3,Thursday,Clothing,Jacket,West,Regular,Credit Card,2938.39,5,0.0,14691.95,3217.54,0.219
ORD12491,2023-07-06,2023,7,Q3,Thursday,Clothing,Shoes,East,Regular,Net Banking,2405.82,5,0.1,10826.19,3659.25,0.338
ORD12492,2023-07-06,2023,7,Q3,Thursday,Home & Garden,Chair,North,Regular,Cash,5214.78,3,0.2,12515.47,1739.65,0.139
ORD12493,2023-07-06,2023,7,Q3,Thursday,Electronics,Smartphone,South,Premium,UPI,35828.15,2,0.0,71656.3,15262.79,0.213
ORD12494,2023-07-06,2023,7,Q3,Thursday,Sports,Running Shoes,East,Premium,UPI,3270.71,2,0.1,5887.28,1171.57,0.199
ORD12495,2023-07-06,2023,7,Q3,Thursday,Clothing,Jeans,North,Premium,Credit Card,1690.1,3,0.2,4056.24,1103.3,0.272
ORD12496,2023-07-07,2023,7,Q3,Friday,Clothing,T-Shirt,West,Regular,Cash,538.12,5,0.0,2690.6,796.42,0.296
ORD12497,2023-07-07,2023,7,Q3,Friday,Electronics,Headphones,South,Premium,Debit Card,3734.99,5,0.1,16807.45,3361.49,0.2
ORD12498,2023-07-07,2023,7,Q3,Friday,Sports,Water Bottle,North,Regular,Net Banking,410.86,4,0.0,1643.44,451.95,0.275
ORD12499,2023-07-07,2023,7,Q3,Friday,Sports,Yoga Mat,North,Premium,Cash,940.25,1,0.05,893.24,272.44,0.305
ORD12500,2023-07-08,2023,7,Q3,Saturday,Sports,Yoga Mat,South,Regular,Debit Card,946.38,2,0.05,1798.12,508.87,0.283
ORD12501,2023-07-08,2023,7,Q3,Saturday,Food & Beverages,Energy Drink,North,Premium,UPI,99.46,1,0.15,84.54,27.73,0.328
ORD12502,2023-07-09,2023,7,Q3,Sunday,Food & Beverages,Tea,North,Regular,UPI,150.92,4,0.2,482.94,83.07,0.172
ORD12503,2023-07-10,2023,7,Q3,Monday,Electronics,Smartphone,North,Regular,Net Banking,34584.12,2,0.0,69168.24,23586.37,0.341
ORD12504,2023-07-10,2023,7,Q3,Monday,Food & Beverages,Juice,Central,New,Cash,69.86,5,0.05,331.83,45.79,0.138
ORD12505,2023-07-10,2023,7,Q3,Monday,Food & Beverages,Juice,East,New,Credit Card,69.07,4,0.2,221.02,45.97,0.208
ORD12506,2023-07-10,2023,7,Q3,Monday,Food & Beverages,Juice,East,Premium,UPI,61.41,1,0.1,55.27,10.22,0.185
ORD12507,2023-07-11,2023,7,Q3,Tuesday,Home & Garden,Table Lamp,East,Premium,Credit Card,1342.65,1,0.0,1342.65,300.75,0.224
ORD12508,2023-07-11,2023,7,Q3,Tuesday,Clothing,Jacket,West,Regular,Credit Card,2949.89,2,0.05,5604.79,1956.07,0.349
ORD12509,2023-07-11,2023,7,Q3,Tuesday,Electronics,Smartwatch,North,New,Credit Card,8190.48,4,0.0,32761.92,5929.91,0.181
ORD12510,2023-07-11,2023,7,Q3,Tuesday,Electronics,Smartphone,West,New,Debit Card,33599.38,3,0.0,100798.14,27114.7,0.269
ORD12511,2023-07-11,2023,7,Q3,Tuesday,Electronics,Tablet,East,Regular,Cash,22508.96,1,0.05,21383.51,5944.62,0.278
ORD12512,2023-07-12,2023,7,Q3,Wednesday,Clothing,Dress,North,New,Credit Card,2325.4,1,0.1,2092.86,316.02,0.151
ORD12513,2023-07-12,2023,7,Q3,Wednesday,Sports,Yoga Mat,East,Premium,Credit Card,979.62,5,0.2,3918.48,944.35,0.241
ORD12514,2023-07-12,2023,7,Q3,Wednesday,Clothing,Shoes,North,Premium,Credit Card,2628.06,1,0.0,2628.06,612.34,0.233
ORD12515,2023-07-12,2023,7,Q3,Wednesday,Home & Garden,Chair,Central,Regular,Cash,5081.72,1,0.0,5081.72,1143.39,0.225
ORD12516,2023-07-12,2023,7,Q3,Wednesday,Home & Garden,Chair,North,Premium,Debit Card,5561.5,2,0.0,11123.0,3659.47,0.329
ORD12517,2023-07-12,2023,7,Q3,Wednesday,Food & Beverages,Coffee,East,Premium,Net Banking,299.38,2,0.0,598.76,110.77,0.185
ORD12518,2023-07-13,2023,7,Q3,Thursday,Food & Beverages,Juice,South,Premium,Debit Card,65.16,5,0.0,325.8,48.87,0.15
ORD12519,2023-07-13,2023,7,Q3,Thursday,Electronics,Smartphone,North,New,Cash,33666.32,3,0.0,100998.96,21108.78,0.209
ORD12520,2023-07-13,2023,7,Q3,Thursday,Clothing,Jacket,Central,New,UPI,2608.26,2,0.1,4694.87,760.57,0.162
ORD12521,2023-07-13,2023,7,Q3,Thursday,Home & Garden,Pillow,West,New,UPI,428.12,4,0.15,1455.61,180.5,0.124
ORD12522,2023-07-14,2023,7,Q3,Friday,Home & Garden,Chair,North,New,Credit Card,6020.26,5,0.0,30101.3,7103.91,0.236
ORD12523,2023-07-14,2023,7,Q3,Friday,Food & Beverages,Tea,South,New,Cash,154.53,1,0.15,131.35,32.57,0.248
ORD12524,2023-07-14,2023,7,Q3,Friday,Clothing,Dress,West,Premium,Cash,2304.85,4,0.0,9219.4,2028.27,0.22
ORD12525,2023-07-14,2023,7,Q3,Friday,Clothing,T-Shirt,Central,Regular,Net Banking,548.26,4,0.0,2193.04,280.71,0.128
ORD12526,2023-07-14,2023,7,Q3,Friday,Clothing,Jeans,West,Regular,Credit Card,1679.74,3,0.15,4283.34,1122.24,0.262
ORD12527,2023-07-15,2023,7,Q3,Saturday,Electronics,Headphones,West,Premium,Credit Card,3703.58,1,0.05,3518.4,1227.92,0.349
ORD12528,2023-07-15,2023,7,Q3,Saturday,Food & Beverages,Snacks,Central,Regular,Credit Card,87.68,4,0.15,298.11,66.78,0.224
ORD12529,2023-07-15,2023,7,Q3,Saturday,Electronics,Laptop,Central,Premium,Cash,64967.34,2,0.05,123437.95,31600.12,0.256
ORD12530,2023-07-15,2023,7,Q3,Saturday,Electronics,Headphones,North,New,UPI,4108.39,2,0.0,8216.78,2218.53,0.27
ORD12531,2023-07-16,2023,7,Q3,Sunday,Sports,Dumbbells,Central,Regular,Net Banking,2626.49,4,0.1,9455.36,1569.59,0.166
ORD12532,2023-07-16,2023,7,Q3,Sunday,Food & Beverages,Energy Drink,East,Regular,Credit Card,120.1,2,0.0,240.2,39.39,0.164
ORD12533,2023-07-16,2023,7,Q3,Sunday,Food & Beverages,Tea,East,New,Net Banking,158.82,2,0.0,317.64,86.72,0.273
ORD12534,2023-07-17,2023,7,Q3,Monday,Sports,Yoga Mat,Central,Premium,Net Banking,995.55,5,0.2,3982.2,860.16,0.216
ORD12535,2023-07-17,2023,7,Q3,Monday,Home & Garden,Pillow,Central,New,Cash,459.39,3,0.2,1102.54,235.94,0.214
ORD12536,2023-07-17,2023,7,Q3,Monday,Clothing,T-Shirt,West,New,Cash,516.04,4,0.0,2064.16,621.31,0.301
ORD12537,2023-07-17,2023,7,Q3,Monday,Electronics,Tablet,Central,New,UPI,23285.42,1,0.05,22121.15,2698.78,0.122
ORD12538,2023-07-17,2023,7,Q3,Monday,Electronics,Tablet,North,Regular,Debit Card,25172.89,5,0.05,119571.23,17696.54,0.148
ORD12539,2023-07-17,2023,7,Q3,Monday,Home & Garden,Curtains,West,Premium,Net Banking,885.99,3,0.0,2657.97,568.81,0.214
ORD12540,2023-07-17,2023,7,Q3,Monday,Food & Beverages,Tea,South,Premium,Cash,164.41,1,0.0,164.41,37.81,0.23
ORD12541,2023-07-17,2023,7,Q3,Monday,Clothing,Jeans,Central,New,Net Banking,1541.88,2,0.15,2621.2,484.92,0.185
ORD12542,2023-07-18,2023,7,Q3,Tuesday,Sports,Running Shoes,Central,Regular,Net Banking,3274.17,2,0.1,5893.51,1950.75,0.331
ORD12543,2023-07-18,2023,7,Q3,Tuesday,Home & Garden,Chair,East,Regular,Cash,5167.19,1,0.0,5167.19,769.91,0.149
ORD12544,2023-07-18,2023,7,Q3,Tuesday,Clothing,T-Shirt,West,Regular,Net Banking,599.04,1,0.0,599.04,136.58,0.228
ORD12545,2023-07-18,2023,7,Q3,Tuesday,Home & Garden,Vase,South,Regular,Credit Card,390.52,2,0.2,624.83,209.32,0.335
ORD12546,2023-07-18,2023,7,Q3,Tuesday,Home & Garden,Chair,South,New,Credit Card,5741.96,5,0.2,22967.84,3169.56,0.138
ORD12547,2023-07-18,2023,7,Q3,Tuesday,Food & Beverages,Coffee,Central,Regular,Debit Card,264.34,3,0.2,634.42,91.36,0.144
ORD12548,2023-07-19,2023,7,Q3,Wednesday,Food & Beverages,Energy Drink,Central,New,Net Banking,120.17,2,0.1,216.31,39.37,0.182
ORD12549,2023-07-19,2023,7,Q3,Wednesday,Sports,Water Bottle,North,Regular,Cash,409.85,3,0.0,1229.55,237.3,0.193
ORD12550,2023-07-19,2023,7,Q3,Wednesday,Electronics,Smartwatch,Central,Premium,Net Banking,9206.43,1,0.1,8285.79,2104.59,0.254
ORD12551,2023-07-20,2023,7,Q3,Thursday,Electronics,Laptop,West,Premium,UPI,74787.41,2,0.1,134617.34,42942.93,0.319
ORD12552,2023-07-20,2023,7,Q3,Thursday,Sports,Dumbbells,North,Premium,UPI,2749.76,3,0.0,8249.28,2342.8,0.284
ORD12553,2023-07-20,2023,7,Q3,Thursday,Sports,Resistance Band,South,New,Cash,450.64,3,0.15,1149.13,258.55,0.225
ORD12554,2023-07-20,2023,7,Q3,Thursday,Sports,Running Shoes,North,New,Debit Card,3143.19,5,0.05,14930.15,3448.86,0.231
ORD12555,2023-07-20,2023,7,Q3,Thursday,Electronics,Laptop,Central,Regular,Cash,77031.69,3,0.0,231095.07,70715.09,0.306
ORD12556,2023-07-20,2023,7,Q3,Thursday,Home & Garden,Curtains,North,Regular,Debit Card,854.72,2,0.05,1623.97,553.77,0.341
ORD12557,2023-07-20,2023,7,Q3,Thursday,Home & Garden,Vase,East,New,Cash,396.75,2,0.0,793.5,133.31,0.168
ORD12558,2023-07-20,2023,7,Q3,Thursday,Electronics,Laptop,Central,Premium,Net Banking,71520.61,1,0.0,71520.61,24746.13,0.346
ORD12559,2023-07-21,2023,7,Q3,Friday,Food & Beverages,Tea,West,New,Net Banking,152.95,3,0.1,412.96,122.65,0.297
ORD12560,2023-07-21,2023,7,Q3,Friday,Clothing,Dress,West,New,Cash,2080.36,3,0.15,5304.92,1358.06,0.256
ORD12561,2023-07-21,2023,7,Q3,Friday,Electronics,Headphones,Central,Premium,Debit Card,3757.54,1,0.0,3757.54,672.6,0.179
ORD12562,2023-07-21,2023,7,Q3,Friday,Electronics,Headphones,North,New,Cash,4169.19,3,0.2,10006.06,2321.41,0.232
ORD12563,2023-07-21,2023,7,Q3,Friday,Electronics,Headphones,North,Premium,Net Banking,3853.8,5,0.05,18305.55,5601.5,0.306
ORD12564,2023-07-22,2023,7,Q3,Saturday,Clothing,Jeans,East,New,Net Banking,1777.58,4,0.05,6754.8,1013.22,0.15
ORD12565,2023-07-22,2023,7,Q3,Saturday,Sports,Dumbbells,West,Premium,Credit Card,2896.39,2,0.0,5792.78,1674.11,0.289
ORD12566,2023-07-22,2023,7,Q3,Saturday,Home & Garden,Vase,West,Regular,UPI,395.47,2,0.2,632.75,87.95,0.139
ORD12567,2023-07-22,2023,7,Q3,Saturday,Electronics,Smartwatch,East,New,Cash,9530.55,3,0.05,27162.07,4400.26,0.162
ORD12568,2023-07-22,2023,7,Q3,Saturday,Home & Garden,Vase,East,New,Cash,365.96,3,0.0,1097.88,228.36,0.208
ORD12569,2023-07-23,2023,7,Q3,Sunday,Electronics,Headphones,Central,Premium,Debit Card,4076.89,2,0.05,7746.09,1231.63,0.159
ORD12570,2023-07-24,2023,7,Q3,Monday,Electronics,Tablet,South,New,UPI,23073.3,1,0.0,23073.3,6022.13,0.261
ORD12571,2023-07-24,2023,7,Q3,Monday,Electronics,Tablet,South,Premium,Net Banking,24518.22,1,0.0,24518.22,3506.11,0.143
ORD12572,2023-07-24,2023,7,Q3,Monday,Clothing,Dress,Central,New,Debit Card,1984.99,1,0.0,1984.99,682.84,0.344
ORD12573,2023-07-24,2023,7,Q3,Monday,Electronics,Smartwatch,South,Premium,Net Banking,8692.09,4,0.1,31291.52,5945.39,0.19
ORD12574,2023-07-24,2023,7,Q3,Monday,Home & Garden,Vase,Central,Regular,Net Banking,415.42,5,0.15,1765.53,561.44,0.318
ORD12575,2023-07-24,2023,7,Q3,Monday,Electronics,Tablet,East,Premium,Cash,22312.49,2,0.0,44624.98,11111.62,0.249
ORD12576,2023-07-24,2023,7,Q3,Monday,Clothing,Shoes,Central,New,Credit Card,2213.4,4,0.05,8410.92,1556.02,0.185
ORD12577,2023-07-25,2023,7,Q3,Tuesday,Home & Garden,Chair,North,Regular,UPI,5926.37,4,0.1,21334.93,4885.7,0.229
ORD12578,2023-07-25,2023,7,Q3,Tuesday,Electronics,Smartphone,North,New,Debit Card,33746.92,2,0.2,53995.07,15820.56,0.293
ORD12579,2023-07-25,2023,7,Q3,Tuesday,Food & Beverages,Energy Drink,South,Regular,Cash,120.3,4,0.15,409.02,98.98,0.242
ORD12580,2023-07-25,2023,7,Q3,Tuesday,Electronics,Smartphone,West,New,Cash,31577.78,3,0.0,94733.34,21788.67,0.23
ORD12581,2023-07-25,2023,7,Q3,Tuesday,Electronics,Headphones,South,Regular,UPI,3877.24,1,0.0,3877.24,1190.31,0.307
ORD12582,2023-07-25,2023,7,Q3,Tuesday,Food & Beverages,Energy Drink,North,Premium,UPI,117.77,1,0.1,105.99,33.07,0.312
ORD12583,2023-07-26,2023,7,Q3,Wednesday,Electronics,Smartphone,East,Premium,Cash,35834.09,3,0.0,107502.27,20855.44,0.194
ORD12584,2023-07-26,2023,7,Q3,Wednesday,Clothing,Jacket,Central,Regular,Cash,2778.79,4,0.0,11115.16,3845.85,0.346
ORD12585,2023-07-26,2023,7,Q3,Wednesday,Food & Beverages,Coffee,South,New,UPI,301.57,5,0.2,1206.28,267.79,0.222
ORD12586,2023-07-26,2023,7,Q3,Wednesday,Food & Beverages,Coffee,Central,Premium,Cash,261.6,1,0.2,209.28,57.34,0.274
ORD12587,2023-07-27,2023,7,Q3,Thursday,Electronics,Tablet,West,New,Credit Card,21781.94,5,0.2,87127.76,14288.95,0.164
ORD12588,2023-07-27,2023,7,Q3,Thursday,Sports,Dumbbells,East,New,Net Banking,2687.43,2,0.15,4568.63,886.31,0.194
ORD12589,2023-07-27,2023,7,Q3,Thursday,Sports,Resistance Band,North,New,Net Banking,540.93,2,0.15,919.58,141.62,0.154
ORD12590,2023-07-27,2023,7,Q3,Thursday,Electronics,Tablet,Central,Regular,Credit Card,21923.92,2,0.05,41655.45,13371.4,0.321
ORD12591,2023-07-27,2023,7,Q3,Thursday,Food & Beverages,Coffee,East,Premium,Net Banking,264.08,4,0.05,1003.5,297.04,0.296
ORD12592,2023-07-28,2023,7,Q3,Friday,Electronics,Smartphone,East,New,Debit Card,36251.14,1,0.2,29000.91,7279.23,0.251
ORD12593,2023-07-28,2023,7,Q3,Friday,Home & Garden,Pillow,Central,Premium,Net Banking,400.71,3,0.0,1202.13,388.29,0.323
ORD12594,2023-07-28,2023,7,Q3,Friday,Sports,Resistance Band,South,New,Net Banking,497.72,1,0.2,398.18,93.97,0.236
ORD12595,2023-07-29,2023,7,Q3,Saturday,Home & Garden,Vase,West,Premium,Net Banking,388.46,1,0.1,349.61,118.17,0.338
ORD12596,2023-07-29,2023,7,Q3,Saturday,Home & Garden,Vase,North,Premium,UPI,411.37,5,0.0,2056.85,701.39,0.341
ORD12597,2023-07-29,2023,7,Q3,Saturday,Sports,Running Shoes,North,Regular,Credit Card,3331.29,1,0.0,3331.29,776.19,0.233
ORD12598,2023-07-29,2023,7,Q3,Saturday,Sports,Dumbbells,Central,New,Debit Card,2563.39,2,0.15,4357.76,1420.63,0.326
ORD12599,2023-07-30,2023,7,Q3,Sunday,Electronics,Tablet,South,New,Cash,24941.43,3,0.0,74824.29,15264.16,0.204
ORD12600,2023-07-30,2023,7,Q3,Sunday,Electronics,Headphones,North,Premium,Credit Card,3957.33,1,0.0,3957.33,866.66,0.219
ORD12601,2023-07-30,2023,7,Q3,Sunday,Home & Garden,Chair,Central,New,Net Banking,5252.18,1,0.0,5252.18,1439.1,0.274
ORD12602,2023-07-31,2023,7,Q3,Monday,Home & Garden,Table Lamp,East,Regular,Cash,1207.0,2,0.05,2293.3,715.51,0.312
ORD12603,2023-07-31,2023,7,Q3,Monday,Clothing,T-Shirt,Central,Premium,UPI,527.73,4,0.1,1899.83,404.66,0.213
ORD12604,2023-07-31,2023,7,Q3,Monday,Food & Beverages,Energy Drink,West,Premium,Credit Card,102.33,2,0.0,204.66,49.32,0.241
ORD12605,2023-08-01,2023,8,Q3,Tuesday,Electronics,Laptop,Central,Premium,Debit Card,62442.65,4,0.1,224793.54,30347.13,0.135
ORD12606,2023-08-01,2023,8,Q3,Tuesday,Food & Beverages,Energy Drink,East,Regular,Credit Card,109.79,2,0.1,197.62,43.87,0.222
ORD12607,2023-08-01,2023,8,Q3,Tuesday,Food & Beverages,Juice,East,New,Net Banking,65.39,4,0.05,248.48,60.13,0.242
ORD12608,2023-08-02,2023,8,Q3,Wednesday,Sports,Water Bottle,West,Premium,Credit Card,348.76,5,0.05,1656.61,278.31,0.168
ORD12609,2023-08-02,2023,8,Q3,Wednesday,Food & Beverages,Juice,South,Regular,UPI,63.76,2,0.0,127.52,34.69,0.272
ORD12610,2023-08-02,2023,8,Q3,Wednesday,Food & Beverages,Juice,East,Premium,Cash,56.84,4,0.2,181.89,45.84,0.252
ORD12611,2023-08-03,2023,8,Q3,Thursday,Food & Beverages,Energy Drink,Central,Premium,UPI,94.3,1,0.0,94.3,15.37,0.163
ORD12612,2023-08-03,2023,8,Q3,Thursday,Food & Beverages,Tea,Central,New,Credit Card,136.69,5,0.0,683.45,137.37,0.201
ORD12613,2023-08-03,2023,8,Q3,Thursday,Home & Garden,Table Lamp,East,Premium,Cash,1136.17,4,0.0,4544.68,827.13,0.182
ORD12614,2023-08-03,2023,8,Q3,Thursday,Home & Garden,Table Lamp,South,Premium,UPI,1237.02,3,0.2,2968.85,1000.5,0.337
ORD12615,2023-08-03,2023,8,Q3,Thursday,Food & Beverages,Coffee,West,New,UPI,244.81,1,0.0,244.81,58.26,0.238
ORD12616,2023-08-03,2023,8,Q3,Thursday,Sports,Resistance Band,South,Regular,Credit Card,429.1,1,0.0,429.1,112.85,0.263
ORD12617,2023-08-03,2023,8,Q3,Thursday,Home & Garden,Table Lamp,South,Regular,Debit Card,1242.13,3,0.2,2981.11,739.32,0.248
ORD12618,2023-08-04,2023,8,Q3,Friday,Clothing,Jacket,West,Premium,Cash,2572.88,3,0.0,7718.64,1806.16,0.234
ORD12619,2023-08-04,2023,8,Q3,Friday,Home & Garden,Curtains,South,Premium,Net Banking,807.11,2,0.05,1533.51,210.09,0.137
ORD12620,2023-08-04,2023,8,Q3,Friday,Electronics,Tablet,North,Regular,Debit Card,22786.67,1,0.0,22786.67,7701.89,0.338
ORD12621,2023-08-04,2023,8,Q3,Friday,Food & Beverages,Coffee,East,New,UPI,234.86,2,0.0,469.72,81.73,0.174
ORD12622,2023-08-05,2023,8,Q3,Saturday,Sports,Resistance Band,West,Regular,Credit Card,429.27,4,0.15,1459.52,356.12,0.244
ORD12623,2023-08-05,2023,8,Q3,Saturday,Sports,Yoga Mat,West,New,Net Banking,962.93,1,0.0,962.93,277.32,0.288
ORD12624,2023-08-05,2023,8,Q3,Saturday,Home & Garden,Pillow,West,New,Debit Card,372.33,1,0.15,316.48,80.07,0.253
ORD12625,2023-08-05,2023,8,Q3,Saturday,Clothing,T-Shirt,Central,New,UPI,468.91,3,0.0,1406.73,386.85,0.275
ORD12626,2023-08-06,2023,8,Q3,Sunday,Home & Garden,Chair,East,Premium,Debit Card,5133.27,3,0.2,12319.85,2673.41,0.217
ORD12627,2023-08-06,2023,8,Q3,Sunday,Home & Garden,Curtains,South,New,Cash,767.73,1,0.2,614.18,84.76,0.138
ORD12628,2023-08-06,2023,8,Q3,Sunday,Electronics,Smartphone,North,Regular,Credit Card,30163.87,4,0.15,102557.16,18255.17,0.178
ORD12629,2023-08-06,2023,8,Q3,Sunday,Clothing,Shoes,South,New,Cash,2280.71,3,0.0,6842.13,1498.43,0.219
ORD12630,2023-08-06,2023,8,Q3,Sunday,Food & Beverages,Tea,East,New,Net Banking,140.24,2,0.05,266.46,83.67,0.314
ORD12631,2023-08-07,2023,8,Q3,Monday,Home & Garden,Vase,West,New,UPI,355.58,2,0.0,711.16,138.68,0.195
ORD12632,2023-08-07,2023,8,Q3,Monday,Clothing,Jacket,Central,Regular,UPI,2297.37,3,0.0,6892.11,1281.93,0.186
ORD12633,2023-08-07,2023,8,Q3,Monday,Clothing,T-Shirt,Central,New,Debit Card,492.38,5,0.15,2092.62,339.0,0.162
ORD12634,2023-08-07,2023,8,Q3,Monday,Sports,Running Shoes,East,Premium,Credit Card,3053.57,4,0.0,12214.28,3542.14,0.29
ORD12635,2023-08-07,2023,8,Q3,Monday,Electronics,Tablet,East,New,UPI,23375.5,1,0.0,23375.5,7620.41,0.326
ORD12636,2023-08-07,2023,8,Q3,Monday,Food & Beverages,Juice,South,Regular,Credit Card,62.23,1,0.0,62.23,11.76,0.189
ORD12637,2023-08-07,2023,8,Q3,Monday,Electronics,Smartphone,South,New,Cash,30755.9,4,0.0,123023.6,31001.95,0.252
ORD12638,2023-08-08,2023,8,Q3,Tuesday,Food & Beverages,Energy Drink,West,New,Net Banking,98.09,5,0.1,441.41,112.56,0.255
ORD12639,2023-08-08,2023,8,Q3,Tuesday,Electronics,Tablet,West,Regular,Debit Card,22057.95,3,0.05,62865.16,21562.75,0.343
ORD12640,2023-08-08,2023,8,Q3,Tuesday,Food & Beverages,Tea,South,Regular,Debit Card,140.27,1,0.05,133.26,18.79,0.141
ORD12641,2023-08-09,2023,8,Q3,Wednesday,Sports,Resistance Band,South,Regular,Cash,444.04,5,0.05,2109.19,375.44,0.178
